,_type,url,date,content,renderedContent,id,user,replyCount,retweetCount,likeCount,quoteCount,conversationId,lang,source,sourceUrl,sourceLabel,outlinks,tcooutlinks,media,retweetedTweet,quotedTweet,inReplyToTweetId,inReplyToUser,mentionedUsers,coordinates,place,hashtags,cashtags,user_id,text_processed
15,snscrape.modules.twitter.Tweet,https://twitter.com/jairbolsonaro/status/1056689116698628096,2018-10-28 23:28:12+00:00,Jair Bolsonaro fala pela primeira vez como Presidente eleito: https://t.co/zOavZ1SG7D,Jair Bolsonaro fala pela primeira vez como Presidente eleito: youtu.be/3gZ3WfVagoo,1056689116698628096,"{'_type': 'snscrape.modules.twitter.User', 'username': 'jairbolsonaro', 'id': 128372940, 'displayname': 'Jair M. Bolsonaro', 'description': 'Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷.', 'rawDescription': 'Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷.', 'descriptionUrls': None, 'verified': True, 'created': '2010-03-31T23:13:44+00:00', 'followersCount': 7597880, 'friendsCount': 547, 'statusesCount': 13698, 'favouritesCount': 5278, 'listedCount': 7804, 'mediaCount': 5749, 'location': 'Brasília, Brasil', 'protected': False, 'linkUrl': 'https://t.me/jairbolsonarobrasil', 'linkTcourl': 'https://t.co/DzletgH0tv', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1057631480459886595/9VPdGJJz_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/128372940/1540929521', 'label': None, 'url': 'https://twitter.com/jairbolsonaro'}",729,3918,27771,182,1056689116698628096,pt,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,['http://youtu.be/3gZ3WfVagoo'],['https://t.co/zOavZ1SG7D'],,,,,,,,,,,jairbolsonaro, jair fala primeira vez eleito:
16,snscrape.modules.twitter.Tweet,https://twitter.com/jairbolsonaro/status/1056688568024907777,2018-10-28 23:26:01+00:00,Obrigado pela confiança! Vamos juntos mudar o Brasil! https://t.co/eeAdr0dc13,Obrigado pela confiança! Vamos juntos mudar o Brasil! https://t.co/eeAdr0dc13,1056688568024907777,"{'_type': 'snscrape.modules.twitter.User', 'username': 'jairbolsonaro', 'id': 128372940, 'displayname': 'Jair M. Bolsonaro', 'description': 'Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷.', 'rawDescription': 'Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷.', 'descriptionUrls': None, 'verified': True, 'created': '2010-03-31T23:13:44+00:00', 'followersCount': 7597880, 'friendsCount': 547, 'statusesCount': 13698, 'favouritesCount': 5278, 'listedCount': 7804, 'mediaCount': 5749, 'location': 'Brasília, Brasil', 'protected': False, 'linkUrl': 'https://t.me/jairbolsonarobrasil', 'linkTcourl': 'https://t.co/DzletgH0tv', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1057631480459886595/9VPdGJJz_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/128372940/1540929521', 'label': None, 'url': 'https://twitter.com/jairbolsonaro'}",6285,22260,112834,2129,1056688568024907777,pt,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/DqocpjBWwAAq-Ws?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/DqocpjBWwAAq-Ws?format=jpg&name=large'}]",,,,,,,,,,jairbolsonaro, obrigado confiança vamos juntos mudar
17,snscrape.modules.twitter.Tweet,https://twitter.com/jairbolsonaro/status/1056685297377992704,2018-10-28 23:13:01+00:00,BRASIL! 🇧🇷👍🏻,BRASIL! 🇧🇷👍🏻,1056685297377992704,"{'_type': 'snscrape.modules.twitter.User', 'username': 'jairbolsonaro', 'id': 128372940, 'displayname': 'Jair M. Bolsonaro', 'description': 'Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷.', 'rawDescription': 'Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷.', 'descriptionUrls': None, 'verified': True, 'created': '2010-03-31T23:13:44+00:00', 'followersCount': 7597880, 'friendsCount': 547, 'statusesCount': 13698, 'favouritesCount': 5278, 'listedCount': 7804, 'mediaCount': 5749, 'location': 'Brasília, Brasil', 'protected': False, 'linkUrl': 'https://t.me/jairbolsonarobrasil', 'linkTcourl': 'https://t.co/DzletgH0tv', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1057631480459886595/9VPdGJJz_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/128372940/1540929521', 'label': None, 'url': 'https://twitter.com/jairbolsonaro'}",8049,39029,175329,3225,1056685297377992704,pt,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,,,,,,,,jairbolsonaro, 🇧🇷👍🏻
19,snscrape.modules.twitter.Tweet,https://twitter.com/jairbolsonaro/status/1056349605582045184,2018-10-28 00:59:06+00:00,"ATÉ A VITÓRIA, SE DEUS QUISER! 🇧🇷🇧🇷🇧🇷🇧🇷 https://t.co/gSy1hyQt28","ATÉ A VITÓRIA, SE DEUS QUISER! 🇧🇷🇧🇷🇧🇷🇧🇷 https://t.co/gSy1hyQt28",1056349605582045184,"{'_type': 'snscrape.modules.twitter.User', 'username': 'jairbolsonaro', 'id': 128372940, 'displayname': 'Jair M. Bolsonaro', 'description': 'Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷.', 'rawDescription': 'Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷.', 'descriptionUrls': None, 'verified': True, 'created': '2010-03-31T23:13:44+00:00', 'followersCount': 7597880, 'friendsCount': 547, 'statusesCount': 13698, 'favouritesCount': 5278, 'listedCount': 7804, 'mediaCount': 5749, 'location': 'Brasília, Brasil', 'protected': False, 'linkUrl': 'https://t.me/jairbolsonarobrasil', 'linkTcourl': 'https://t.co/DzletgH0tv', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1057631480459886595/9VPdGJJz_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/128372940/1540929521', 'label': None, 'url': 'https://twitter.com/jairbolsonaro'}",5771,15286,76939,1972,1056349605582045184,pt,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/DqjoWphWsAI3mRZ?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/DqjoWphWsAI3mRZ?format=jpg&name=large'}]",,,,,,,,,,jairbolsonaro, vitória quiser 🇧🇷🇧🇷🇧🇷🇧🇷
20,snscrape.modules.twitter.Tweet,https://twitter.com/jairbolsonaro/status/1056348052624158721,2018-10-28 00:52:56+00:00,"Depois de décadas, o Brasil finalmente tem a chance de eleger um presidente que carrega verdadeiramente os valores dos Brasileiros. Vamos juntos mudar os rumos da nossa nação! Vamos votar Jair Bolsonaro presidente 17! Um forte abraço a todos e até a vitória, se Deus quiser! https://t.co/bFn17omhAp","Depois de décadas, o Brasil finalmente tem a chance de eleger um presidente que carrega verdadeiramente os valores dos Brasileiros. Vamos juntos mudar os rumos da nossa nação! Vamos votar Jair Bolsonaro presidente 17! Um forte abraço a todos e até a vitória, se Deus quiser! https://t.co/bFn17omhAp",1056348052624158721,"{'_type': 'snscrape.modules.twitter.User', 'username': 'jairbolsonaro', 'id': 128372940, 'displayname': 'Jair M. Bolsonaro', 'description': 'Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷.', 'rawDescription': 'Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷.', 'descriptionUrls': None, 'verified': True, 'created': '2010-03-31T23:13:44+00:00', 'followersCount': 7597880, 'friendsCount': 547, 'statusesCount': 13698, 'favouritesCount': 5278, 'listedCount': 7804, 'mediaCount': 5749, 'location': 'Brasília, Brasil', 'protected': False, 'linkUrl': 'https://t.me/jairbolsonarobrasil', 'linkTcourl': 'https://t.co/DzletgH0tv', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1057631480459886595/9VPdGJJz_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/128372940/1540929521', 'label': None, 'url': 'https://twitter.com/jairbolsonaro'}",3235,13835,62555,1506,1056348052624158721,pt,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,"[{'_type': 'snscrape.modules.twitter.Video', 'thumbnailUrl': 'https://pbs.twimg.com/ext_tw_video_thumb/1056347929638850561/pu/img/jgFlrN_GwxwCfoPO.jpg', 'variants': [{'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1056347929638850561/pu/vid/240x240/PVgK6TPVzkW63bEz.mp4?tag=5', 'bitrate': 256000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1056347929638850561/pu/vid/720x720/usW5FoGxLdzvPF61.mp4?tag=5', 'bitrate': 1280000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1056347929638850561/pu/vid/480x480/Ce_xd7PzEOsBBQYR.mp4?tag=5', 'bitrate': 832000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1056347929638850561/pu/pl/5GUjDHa5TpDa-XuG.m3u8?tag=5', 'bitrate': None}], 'duration': 28.333, 'views': 670114}]",,,,,,,,,,jairbolsonaro, décadas finalmente chance eleger carrega verdadeiramente valores vamos juntos mudar rumos nação vamos votar jair 17 forte vitória quiser
21,snscrape.modules.twitter.Tweet,https://twitter.com/jairbolsonaro/status/1056343902339416064,2018-10-28 00:36:26+00:00,A escolha é com o Brasil! https://t.co/5cTz1IDPxQ,A escolha é com o Brasil! https://t.co/5cTz1IDPxQ,1056343902339416064,"{'_type': 'snscrape.modules.twitter.User', 'username': 'jairbolsonaro', 'id': 128372940, 'displayname': 'Jair M. Bolsonaro', 'description': 'Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷.', 'rawDescription': 'Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷.', 'descriptionUrls': None, 'verified': True, 'created': '2010-03-31T23:13:44+00:00', 'followersCount': 7597880, 'friendsCount': 547, 'statusesCount': 13698, 'favouritesCount': 5278, 'listedCount': 7804, 'mediaCount': 5749, 'location': 'Brasília, Brasil', 'protected': False, 'linkUrl': 'https://t.me/jairbolsonarobrasil', 'linkTcourl': 'https://t.co/DzletgH0tv', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1057631480459886595/9VPdGJJz_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/128372940/1540929521', 'label': None, 'url': 'https://twitter.com/jairbolsonaro'}",1161,7634,31525,740,1056343902339416064,pt,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,"[{'_type': 'snscrape.modules.twitter.Video', 'thumbnailUrl': 'https://pbs.twimg.com/ext_tw_video_thumb/1056343231598866432/pu/img/anNoC-ucg-JbDRbS.jpg', 'variants': [{'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1056343231598866432/pu/pl/L6CevWWRELD69_7z.m3u8?tag=5', 'bitrate': None}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1056343231598866432/pu/vid/640x360/ERC0I_5PaHZ3zCRd.mp4?tag=5', 'bitrate': 832000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1056343231598866432/pu/vid/1280x720/ogJnp39GD-hCneLk.mp4?tag=5', 'bitrate': 2176000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1056343231598866432/pu/vid/320x180/_i7j7ljN4wYlhMoi.mp4?tag=5', 'bitrate': 256000}], 'duration': 75.567, 'views': 537113}]",,,,,,,,,,jairbolsonaro, escolha
23,snscrape.modules.twitter.Tweet,https://twitter.com/jairbolsonaro/status/1056319135720837126,2018-10-27 22:58:02+00:00,"Se for da vontade de Deus, amanhã será o dia de nossa nova independência. Vamos derrotar o partido dos maiores escândalos de corrupção da história, do Petrolão, do Mensalão, do Foro de SP, dos inimigos da liberdade e da Constituição! Devolveremos o Brasil aos brasileiros de bem!","Se for da vontade de Deus, amanhã será o dia de nossa nova independência. Vamos derrotar o partido dos maiores escândalos de corrupção da história, do Petrolão, do Mensalão, do Foro de SP, dos inimigos da liberdade e da Constituição! Devolveremos o Brasil aos brasileiros de bem!",1056319135720837126,"{'_type': 'snscrape.modules.twitter.User', 'username': 'jairbolsonaro', 'id': 128372940, 'displayname': 'Jair M. Bolsonaro', 'description': 'Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷.', 'rawDescription': 'Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷.', 'descriptionUrls': None, 'verified': True, 'created': '2010-03-31T23:13:44+00:00', 'followersCount': 7597880, 'friendsCount': 547, 'statusesCount': 13698, 'favouritesCount': 5278, 'listedCount': 7804, 'mediaCount': 5749, 'location': 'Brasília, Brasil', 'protected': False, 'linkUrl': 'https://t.me/jairbolsonarobrasil', 'linkTcourl': 'https://t.co/DzletgH0tv', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1057631480459886595/9VPdGJJz_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/128372940/1540929521', 'label': None, 'url': 'https://twitter.com/jairbolsonaro'}",5861,20048,96304,2408,1056319135720837126,pt,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,,,,,,,,jairbolsonaro, vontade amanhã dia nova independência vamos derrotar partido maiores escândalos corrupção história petrolão mensalão foro sp inimigos liberdade constituição devolveremos bem
24,snscrape.modules.twitter.Tweet,https://twitter.com/jairbolsonaro/status/1056311178153078787,2018-10-27 22:26:24+00:00,Última live pré-segundo turno. O futuro está nas mãos dos brasileiros. Link completo no youtube. https://t.co/QfYKbbt3Lz,Última live pré-segundo turno. O futuro está nas mãos dos brasileiros. Link completo no youtube. youtu.be/2py6E3U2wCc,1056311178153078787,"{'_type': 'snscrape.modules.twitter.User', 'username': 'jairbolsonaro', 'id': 128372940, 'displayname': 'Jair M. Bolsonaro', 'description': 'Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷.', 'rawDescription': 'Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷.', 'descriptionUrls': None, 'verified': True, 'created': '2010-03-31T23:13:44+00:00', 'followersCount': 7597880, 'friendsCount': 547, 'statusesCount': 13698, 'favouritesCount': 5278, 'listedCount': 7804, 'mediaCount': 5749, 'location': 'Brasília, Brasil', 'protected': False, 'linkUrl': 'https://t.me/jairbolsonarobrasil', 'linkTcourl': 'https://t.co/DzletgH0tv', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1057631480459886595/9VPdGJJz_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/128372940/1540929521', 'label': None, 'url': 'https://twitter.com/jairbolsonaro'}",616,2701,13506,225,1056311178153078787,pt,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,['http://youtu.be/2py6E3U2wCc'],['https://t.co/QfYKbbt3Lz'],,,,,,,,,,,jairbolsonaro, última live pré-segundo turno futuro mãos link completo youtube
25,snscrape.modules.twitter.Tweet,https://twitter.com/jairbolsonaro/status/1056268457266896897,2018-10-27 19:36:39+00:00,ATÉ O ÚLTIMO MOMENTO! VAMOS TODOS JUNTOS! https://t.co/3S2AU4hv9e,ATÉ O ÚLTIMO MOMENTO! VAMOS TODOS JUNTOS! https://t.co/3S2AU4hv9e,1056268457266896897,"{'_type': 'snscrape.modules.twitter.User', 'username': 'jairbolsonaro', 'id': 128372940, 'displayname': 'Jair M. Bolsonaro', 'description': 'Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷.', 'rawDescription': 'Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷.', 'descriptionUrls': None, 'verified': True, 'created': '2010-03-31T23:13:44+00:00', 'followersCount': 7597880, 'friendsCount': 547, 'statusesCount': 13698, 'favouritesCount': 5278, 'listedCount': 7804, 'mediaCount': 5749, 'location': 'Brasília, Brasil', 'protected': False, 'linkUrl': 'https://t.me/jairbolsonarobrasil', 'linkTcourl': 'https://t.co/DzletgH0tv', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1057631480459886595/9VPdGJJz_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/128372940/1540929521', 'label': None, 'url': 'https://twitter.com/jairbolsonaro'}",1010,7188,33185,803,1056268457266896897,pt,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,"[{'_type': 'snscrape.modules.twitter.Video', 'thumbnailUrl': 'https://pbs.twimg.com/ext_tw_video_thumb/1056268343852851200/pu/img/79TJIo4a3SZPHe8p.jpg', 'variants': [{'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1056268343852851200/pu/vid/648x360/S_9U2Z7uAlf5nTGy.mp4?tag=5', 'bitrate': 832000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1056268343852851200/pu/vid/886x492/4R_lXSuOLQzne9pb.mp4?tag=5', 'bitrate': 2176000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1056268343852851200/pu/pl/Ca4xQ-Vb1po0_2GW.m3u8?tag=5', 'bitrate': None}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1056268343852851200/pu/vid/324x180/DIMYw2XCd2KQuSXY.mp4?tag=5', 'bitrate': 256000}], 'duration': 9.8, 'views': 497908}]",,,,,,,,,,jairbolsonaro, último momento vamos juntos
26,snscrape.modules.twitter.Tweet,https://twitter.com/jairbolsonaro/status/1056263387557126148,2018-10-27 19:16:30+00:00,"Hoje, 27/10, às 18:30h, faremos a última live antes das Eleições. Momento para nos unirmos e nos conscientizarmos sobre o futuro que está em jogo. Temos 2 opções: a mudança e prosperidade ou a mesmice dos que quebraram, assaltaram e levaram o Brasil ao caos e à violência. Até lá!","Hoje, 27/10, às 18:30h, faremos a última live antes das Eleições. Momento para nos unirmos e nos conscientizarmos sobre o futuro que está em jogo. Temos 2 opções: a mudança e prosperidade ou a mesmice dos que quebraram, assaltaram e levaram o Brasil ao caos e à violência. Até lá!",1056263387557126148,"{'_type': 'snscrape.modules.twitter.User', 'username': 'jairbolsonaro', 'id': 128372940, 'displayname': 'Jair M. Bolsonaro', 'description': 'Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷.', 'rawDescription': 'Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷.', 'descriptionUrls': None, 'verified': True, 'created': '2010-03-31T23:13:44+00:00', 'followersCount': 7597880, 'friendsCount': 547, 'statusesCount': 13698, 'favouritesCount': 5278, 'listedCount': 7804, 'mediaCount': 5749, 'location': 'Brasília, Brasil', 'protected': False, 'linkUrl': 'https://t.me/jairbolsonarobrasil', 'linkTcourl': 'https://t.co/DzletgH0tv', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1057631480459886595/9VPdGJJz_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/128372940/1540929521', 'label': None, 'url': 'https://twitter.com/jairbolsonaro'}",1594,7210,34506,710,1056263387557126148,pt,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,,,,,,,,jairbolsonaro, hoje 27/10 18:30h faremos última live antes eleições momento unirmos conscientizarmos sobre futuro jogo 2 opções: mudança prosperidade mesmice quebraram assaltaram levaram caos violência lá
